0.40000,1225031800,HOTEL PHARMACY INC,20 ELLIOT ST,NO 1,BRATTLEBORO,VT,053013216,8022542303,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,,
0.40000,1306849708,BRATTLEBORO MEMORIAL HOSPITAL,17 BELMONT AVE,,BRATTLEBORO,VT,053013498,8022570341,,,,,,,,,,,,,,,
0.40000,1588666754,CEDAR HILL HEALTH CARE CORPORATION,49 CEDAR HILL DR,,WINDSOR,VT,050899470,8026746609,Nursing Facility/Intermediate Care Facility,Skilled Nursing Facility,,,,,,,,,,,,,
0.40000,1689678963,COMMUNITY HEALTH CENTERS OF BURLINGTON INC,617 RIVERSIDE AVE,,BURLINGTON,VT,054011601,8022648159,Family Medicine,,,,,,,,,,,,,,
0.40000,1265437586,CITY OF MONTPELIER AMBULANCE,39 MAIN ST,,MONTPELIER,VT,056023064,8022294913,Land Transport,,,,,,,,,,,,,,
0.40000,1174528640,YANKEE MEDICAL INC,276 NORTH AVENUE,PO BOX 1486,BURLINGTON,VT,054011486,8028634591,Customized Equipment,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,
0.40000,1225034754,BACK NORTH CHIROPRACTIC CARE PLC,1127 NORTH AVE,STE 21,BURLINGTON,VT,054012756,8026520015,Chiropractor,,,,,,,,,,,,,,
0.40000,1730185232,BRATTLEBORO RETREAT,PO BOX 101,,BRATTLEBORO,VT,053020101,8022577785,Methadone,Psychiatric Hospital,,,,,,,,,,,,,
0.40000,1255337473,CARLOS G. OTIS HEALTH CARE CENTER INC.,PO BOX 216,,TOWNSHEND,VT,05353,8023657920,Critical Access,,,,,,,,,,,,,,
0.40000,1255338539,DONNA P JOHNSON PHYSICAL THERAPY PC,28 4TH ST,,FAIR HAVEN,VT,057431053,8022654055,Physical Therapist,,,,,,,,,,,,,,
0.40000,1194722066,GREEN MOUNTAIN SPEECH & HEARING SERVICES INC.,58 E STATE ST,,MONTPELIER,VT,056023043,8022236119,Audiologist,,,,,,,,,,,,,,
0.40000,1497753826,BARTON PHARMACY INCORPORATED,16 CHURCH ST,PO BOX 578,BARTON,VT,058228511,8025254098,Pharmacist,,,,,,,,,,,,,,
0.40000,1750380531,THE RICHFORD HEALTH CENTER INC,44 MAIN ST,SUITE 200,RICHFORD,VT,054761141,8022555581,Legal Medicine,,,,,,,,,,,,,,
0.40000,1124027503,MCGIRR NURSING HOME INC,33 ATKINSON ST,,BELLOWS FALLS,VT,05101,8024634387,Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,,,
0.40000,1932108222,HELEN PORTER NURSING HOME INC,30 PORTER DR,,MIDDLEBURY,VT,057538422,8023884001,Skilled Nursing Facility,Respite Care,,,,,,,,,,,,,
0.40000,1417958356,TRUSTEES OF THE GILL ODD FELLOWS HOME OF VERMONT,8 GILL TERRACE,,LUDLOW,VT,05149,8022284571,Nursing Facility/Intermediate Care Facility,Respite Care,,,,,,,,,,,,,
0.40000,1043211618,CITY OF SO BURLINGTON,575 DORSET ST,,SOUTH BURLINGTON,VT,054036260,8028464110,Ambulance,,,,,,,,,,,,,,
0.40000,1881686533,MARK A HEALEY MD PC,308 BLAKELY RD,SUITE 100,COLCHESTER,VT,054463901,8026585600,Surgery,,,,,,,,,,,,,,
0.40000,1730173741,NORTH COUNTRY HEALTH SERVICES INC,PO BOX 24,2853 US RTE 5,DERBY,VT,058290024,8027662201,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1013901917,BROOKSIDE NURSING HOME INC,1200 CHRISTIAN ST,,WHITE RIVER JCT,VT,05001,8022957511,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1063406593,TSS LLC,475 ETHAN ALLEN AVE,,COLCHESTER,VT,054463312,8026551025,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1437144730,LAMOILLE AREA ADULT DAYCARE CENTER,11 COURT ST,,MORRISVILLE,VT,056616095,8028887045,Adult Day Care,,,,,,,,,,,,,,
0.40000,1376539353,VERMONT VETERANS HOME,325 NORTH ST,,BENNINGTON,VT,052011858,8024476518,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1902892870,COLD HOLLOW FAMILY PRACTICE,84 WATER TOWER RD,SUITE 1,ENOSBURG FALLS,VT,054506097,8029336664,Family Medicine,,,,,,,,,,,,,,
0.40000,1861488520,MERTEN'S HOUSE,73 RIVER ST,,WOODSTOCK,VT,050911226,8024574411,Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,,,
0.40000,1689661365,MAYO HEALTHCARE INC,71 RICHARDSON ST,,NORTHFIELD,VT,056635644,8024853161,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1558358747,WINDSOR HOSPITAL CORPORATION,289 COUNTY RD,,WINDSOR,VT,050899000,8026747220,Emergency Medicine,,,,,,,,,,,,,,
0.40000,1700873718,VILLA REHAB CENTER,7 FOREST HILL DRIVE,,ST. ALBANS,VT,05478,8025243498,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1447248919,BARCLAY & FERSING INC,27 N WILLARD ST,,BURLINGTON,VT,054013312,8028628625,Dentist,,,,,,,,,,,,,,
0.40000,1093704587,ORLEANS EMERGENCY UNIT INC,1327 DRY POND RD,,GLOVER,VT,058399717,8025253382,Land Transport,,,,,,,,,,,,,,
0.40000,1760472971,BENNINGTON PROJECT INDEPENDENCE INC,124 PLEASANT ST,,BENNINGTON,VT,052012523,8024428136,Adult Day Care,,,,,,,,,,,,,,
0.40000,1649260878,PHYSICAL THERAPY SERVICES OF BRATTLEBORO INC,30 HARRIS PLACE,,BRATTLEBORO,VT,05301,(802) 254-4699,Rehabilitation Practitioner,,,,,,,,,,,,,,
