0.40000,1790788743,CHICOPEE VISITING NURSE ASSOCIATION,2024 WESTOVER RD,,CHICOPEE,MA,010221079,4134379862,Home Health,,,,,,,,,,,,,,
0.40000,1831192061,LIFE SUPPLY CORP,711 E MAIN ST,,CHICOPEE,MA,010203606,4135935555,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
0.40000,1366445546,MULTICULTURAL COMMUNITY SERVICES OF THE PIONEER VALLEY INC.,96 INDUSTRY AVE,SUITE 1,SPRINGFIELD,MA,011043241,4137827745,Home Health,,,,,,,,,,,,,,
0.40000,1043213275,BROCKTON VISITING NURSE ASSOCIATION,500 BELMONT ST,STE 200,BROCKTON,MA,023014985,,Home Health,,,,,,,,,,,,,,
0.40000,1811990930,BOSTON HOME INC,2049 DORCHESTER AVE,,BOSTON,MA,021244742,6178253905,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1427051598,VISITING NURSE ASSOCIATION OF BOSTON,500 RUTHERFORD AVE,,CHARLESTOWN,MA,021291647,6178866500,Home Health,,,,,,,,,,,,,,
0.40000,1982607883,ADVANCED DERMATOLOGY INC,255 PARK AVE,STE 600,WORCESTER,MA,016091930,5087566379,Dermatology,,,,,,,,,,,,,,
0.40000,1225031032,VNA HOSPICE CARE INC.,100 SYLVAN RD,STE G500,WOBURN,MA,018011851,7815692888,Hospice Care - Community Based,,,,,,,,,,,,,,
0.40000,1639172596,ALLIED AMBULANCE SERVICE INC,308 MAIN ST,,MEDFORD,MA,021556160,7814989400,Ambulance,,,,,,,,,,,,,,
0.40000,1881697746,TOWN OF OXFORD,19 NORFOLK AVE,,SOUTH EASTON,MA,023751911,5082972068,Land Transport,,,,,,,,,,,,,,
0.40000,1255334975,PHYSICIAN HOUSE CALLS PC,949 CENTRE ST,,NEWTON,MA,024591235,6175196099,Internal Medicine,,,,,,,,,,,,,,
0.40000,1861495376,PATHOLOGY SERVICES INC,640 MEMORIAL DR,,CAMBRIDGE,MA,021394853,7812550555,Clinical Medical Laboratory,,,,,,,,,,,,,,
0.40000,1861495178,ANGELS AMBULANCE INC.,536 WASHINGTON ST,,ABINGTON,MA,023512424,7818713310,Land Transport,,,,,,,,,,,,,,
0.40000,1386647790,TRANS MED USA INC.,31 PROGRESS AVE,,TYNGSBORO,MA,018791436,9786491970,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
0.40000,1942203351,ASPEN ENTERPRISES INC,1268 SUMNER AVE,,SPRINGFIELD,MA,011181770,4137825339,Optometrist,,,,,,,,,,,,,,
0.40000,1316949654,MGMC LLC,PO BOX 418407,,BOSTON,MA,022418407,,Psychiatry,,,,,,,,,,,,,,
0.40000,1992707178,YOUVILLE HOSPITAL & REHABILITATION CENTER,1575 CAMBRIDGE ST,,CAMBRIDGE,MA,021384308,6178764344,Long Term Care Hospital,,,,,,,,,,,,,,
0.40000,1417951799,LASALLE HEALTH SERVICE INC,652 E WASHINGTON ST,STE 2,NORTH ATTLEBORO,MA,027602488,5086992090,Oxygen Equipment & Supplies,,,,,,,,,,,,,,
0.40000,1629072665,AIRLINE DRUG INC.,309 EAST STREET,,SPRINGFIELD,MA,011042259,4137377456,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
0.40000,1790789741,EYE ASSOCIATES PC,172 CAMBRIDGE ST,,BURLINGTON,MA,018032984,7812724944,Ophthalmologic Surgery,,,,,,,,,,,,,,
0.40000,1528062387,DEUTSCHES ALTENHEIM INC.,2222 CENTRE ST,,WEST ROXBURY,MA,021324034,6173251230,Adult Day Care,Hearing and Speech,Physical Therapy,Occupational Medicine,Assisted Living Facility,Skilled Nursing Facility,,,,,,,,,
0.40000,1639173560,TURAS PHARMACY INC,85 SUMMER ST,,KINGSTON,MA,023641410,7815852595,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,,
0.40000,1881698520,A-ONE SPECIALTY MEDICAL LLC,58 MYRICKS ST,,BERKLEY,MA,027791809,5089779444,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
0.40000,1457355877,TOWN OF LEICESTER,TOWN HALL,3 WASHBURN SQUARE,LEICESTER,MA,01524,5088927006,Land Transport,,,,,,,,,,,,,,
0.40000,1518962844,KANTOROSINSKI CHIROPRACTIC INC,407 ESSEX ST,,SALEM,MA,019703155,9787413477,Chiropractor,,,,,,,,,,,,,,
0.40000,1033114103,NANCY A BALIN MD F A C S,269 LOCUST ST,,NORTHAMPTON,MA,010622003,4135846666,Ophthalmology,,,,,,,,,,,,,,
0.40000,1972508000,MEDFORD VISITING NURSING ASSOCIATION,278 MYSTIC AVENUE,SUITE 204,MEDFORD,MA,02155,7813962633,Home Health,,,,,,,,,,,,,,
0.40000,1891790820,TRAVIS CORP,950 CAMBRIDGE ST,,CAMBRIDGE,MA,021411001,6174411816,Clinic/Center,Mental Health (Including Community Mental Health Center),,,,,,,,,,,,,
0.40000,1619972445,QUINCY MEDICAL CENTER,114 WHITWELL ST,,QUINCY,MA,021691870,,General Acute Care Hospital,,,,,,,,,,,,,,
0.40000,1487659264,SPRINGFIELD REHABILITATION CENTER INC.,780 CHESTNUT ST,STE 3,SPRINGFIELD,MA,011071610,4138464340,Physical Therapy,,,,,,,,,,,,,,
0.40000,1316942162,EASCARE LLC,500 NEPONSET AVE,,DORCHESTER,MA,021223146,6177409200,Land Transport,,,,,,,,,,,,,,
0.40000,1043215619,WOMEN'S HEALTH ASSOCIATES OF WESTERN MA INC.,65 SPRINGFIELD RD,STE 2,WESTFIELD,MA,010851884,4135628306,Obstetrics & Gynecology,,,,,,,,,,,,,,
0.40000,1437155967,HEBREW REHABILITATION CENTER,1200 CENTRE ST,,BOSTON,MA,021311011,6173258000,Chronic Disease Hospital,Pharmacy,Long Term Care Pharmacy,Specialty Pharmacy,,,,,,,,,,,
0.40000,1831194349,ASSOCIATES IN PEDIATRICS LLP,505 NASHUA RD,STE 5,DRACUT,MA,018261929,9789574300,Pediatrics,,,,,,,,,,,,,,
0.40000,1962408278,GRODEN EYE CARE PC,13 E HOYLE ST,,NORWOOD,MA,020623405,7817690987,Ophthalmology,,,,,,,,,,,,,,
0.40000,1386640597,ALL CARE VISITING NURSE ASSOCIATION OF GREATER LYNN INC.,16 CITY HALL SQ,,LYNN,MA,019011003,7815982454,Home Health,,,,,,,,,,,,,,
0.40000,1750387981,ALL CARE HOSPICE INC.,210 MARKET ST,,LYNN,MA,019011536,7815982454,Hospice Care - Community Based,,,,,,,,,,,,,,
0.40000,1457357659,ELIZABETH SETON RESIDENCE INC.,125 OAKLAND ST,,WELLESLEY HILLS,MA,024815338,7812372161,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1104822576,SOUTH SHORE SPORTS & MUSCULAR,90 LIBBEY INDUSTRIAL PKWY,STE 103,EAST WEYMOUTH,MA,021893129,7813319600,Orthopedic,,,,,,,,,,,,,,
0.40000,1104822907,CONLIN'S PHARMACY INC.,30 LAWRENCE ST,,METHUEN,MA,018444449,9785521700,Durable Medical Equipment & Medical Supplies,Customized Equipment,Parenteral & Enteral Nutrition,Oxygen Equipment & Supplies,,,,,,,,,,,
0.40000,1063418887,COMMONWEALTH COMMUNITIES HOME HEALTH CARE AGENCY,909 SUMNER ST,,STOUGHTON,MA,020723396,7812978501,Home Health,,,,,,,,,,,,,,
0.40000,1689670259,MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN ST,,CAMBRIDGE,MA,021385502,6174923500,General Acute Care Hospital,,,,,,,,,,,,,,
0.40000,1760488340,FALMOUTH PHARMA LLC,111 COUNTY RD,,N FALMOUTH,MA,025562019,5085644459,Pharmacy,Community/Retail Pharmacy,Long Term Care Pharmacy,,,,,,,,,,,,
0.40000,1063419513,ENDOSCOPY CENTER OF WESTERN NEW YORK LLC,PO BOX 003510,,BOSTON,MA,022413510,2155899000,Endoscopy,,,,,,,,,,,,,,
0.40000,1629075106,MICHIGAN ENDOSCOPY CENTER LLC,PO BOX 3393,,BOSTON,MA,022413393,2155899000,Endoscopy,,,,,,,,,,,,,,
0.40000,1508863986,CAMBRIDGE HEALTH ALLIANCE ELDER SERVICE PLAN,270 GREEN ST,,CAMBRIDGE,MA,021393312,7813068666,Exclusive Provider Organization,,,,,,,,,,,,,,
0.40000,1114924461,TOWN OF STOUGHTON,10 PEARL ST,,STOUGHTON,MA,020722364,7813447011,Home Health,,,,,,,,,,,,,,
0.40000,1831196823,BJA INCORPORATED,200 CORPORATE PL,SUITE 5B,PEABODY,MA,019603840,9785367400,Sleep Disorder Diagnostic,,,,,,,,,,,,,,
0.40000,1013914027,INSULET CORPORATION,600 TECHNOLOGY PARK DRIVE,SUITE 200,BILLERICA,MA,01821,8005913455,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
