75771,11373,ELMHURST,NY,40.72,-73.87
75737,11385,RIDGEWOOD,NY,40.70,-73.89
74527,11226,BROOKLYN,NY,40.64,-73.94
73470,11220,BROOKLYN,NY,40.64,-73.94
71345,11236,BROOKLYN,NY,40.64,-73.94
70604,10002,NEW YORK,NY,40.71,-73.99
70190,10025,NEW YORK,NY,40.71,-73.99
68561,10314,STATEN ISLAND,NY,40.58,-74.14
67717,11368,CORONA,NY,40.74,-73.85
67548,11355,FLUSHING,NY,40.77,-73.84
67156,11234,BROOKLYN,NY,40.64,-73.94
66214,11377,WOODSIDE,NY,40.74,-73.90
65751,11208,BROOKLYN,NY,40.64,-73.94
64907,10467,BRONX,NY,40.84,-73.87
62973,11214,BROOKLYN,NY,40.64,-73.94
61265,11207,BROOKLYN,NY,40.64,-73.94
59131,11235,BROOKLYN,NY,40.64,-73.94
58851,11229,BROOKLYN,NY,40.64,-73.94
58750,10456,BRONX,NY,40.84,-73.87
57854,10462,BRONX,NY,40.84,-73.87
57691,10453,BRONX,NY,40.84,-73.87
57386,11211,BROOKLYN,NY,40.64,-73.94
56971,11746,HUNTINGTON STATION,NY,40.84,-73.40
56806,11212,BROOKLYN,NY,40.64,-73.94
56627,11219,BROOKLYN,NY,40.64,-73.94
56454,11230,BROOKLYN,NY,40.64,-73.94
56345,11375,FOREST HILLS,NY,40.72,-73.84
56277,10452,BRONX,NY,40.84,-73.87
55824,10468,BRONX,NY,40.84,-73.87
55405,11203,BROOKLYN,NY,40.64,-73.94
54898,11204,BROOKLYN,NY,40.64,-73.94
53879,11372,JACKSON HEIGHTS,NY,40.75,-73.88
51878,11223,BROOKLYN,NY,40.64,-73.94
51742,11218,BROOKLYN,NY,40.64,-73.94
51567,11209,BROOKLYN,NY,40.64,-73.94
51113,11215,BROOKLYN,NY,40.64,-73.94
50774,10312,STATEN ISLAND,NY,40.58,-74.14
50386,11706,BAY SHORE,NY,40.72,-73.25
50313,10463,BRONX,NY,40.84,-73.87
50200,11206,BROOKLYN,NY,40.64,-73.94
50085,10458,BRONX,NY,40.84,-73.87
50075,11221,BROOKLYN,NY,40.64,-73.94
49089,11758,MASSAPEQUA,NY,40.66,-73.47
48779,10457,BRONX,NY,40.84,-73.87
48403,10029,NEW YORK,NY,40.71,-73.99
48090,11717,BRENTWOOD,NY,40.78,-73.24
48044,10023,NEW YORK,NY,40.71,-73.99
47658,10466,BRONX,NY,40.84,-73.87
47627,10128,NEW YORK,NY,40.71,-73.99
47625,10469,BRONX,NY,40.84,-73.87
47261,10024,NEW YORK,NY,40.71,-73.99
46526,14221,BUFFALO,NY,42.88,-78.85
46104,11210,BROOKLYN,NY,40.64,-73.94
45786,10306,STATEN ISLAND,NY,40.58,-74.14
45758,10032,NEW YORK,NY,40.71,-73.99
45474,10033,NEW YORK,NY,40.71,-73.99
45392,14580,WEBSTER,NY,43.21,-77.42
44414,11434,JAMAICA,NY,40.68,-73.78
43761,10472,BRONX,NY,40.84,-73.87
43733,10701,YONKERS,NY,40.94,-73.86
42923,11225,BROOKLYN,NY,40.64,-73.94
42812,10473,BRONX,NY,40.84,-73.87
42731,10009,NEW YORK,NY,40.71,-73.99
42627,10021,NEW YORK,NY,40.77,-73.95
