78458,90650,NORWALK,CA,33.90,-118.07
72872,91331,PACOIMA,CA,34.25,-118.41
70715,92683,WESTMINSTER,CA,33.74,-117.99
70212,90280,SOUTH GATE,CA,33.94,-118.20
68109,90250,HAWTHORNE,CA,33.91,-118.34
67736,92154,SAN DIEGO,CA,32.56,-117.01
67468,90201,BELL GARDENS,CA,33.97,-118.15
67361,92704,SANTA ANA,CA,33.71,-117.90
66861,91911,CHULA VISTA,CA,32.61,-117.03
66238,91342,SYLMAR,CA,34.32,-118.38
66178,92336,FONTANA,CA,34.14,-117.45
66158,90805,LONG BEACH,CA,33.86,-118.18
65832,92335,FONTANA,CA,34.08,-117.46
65653,93033,OXNARD,CA,34.14,-119.10
64941,94112,SAN FRANCISCO,CA,37.72,-122.44
63437,95076,WATSONVILLE,CA,36.95,-121.72
63301,91744,LA PUENTE,CA,34.02,-117.93
63123,90011,LOS ANGELES,CA,34.00,-118.25
62987,91709,CHINO HILLS,CA,33.94,-117.72
61968,94565,PITTSBURG,CA,38.00,-121.83
61315,92804,ANAHEIM,CA,33.81,-117.97
61219,92503,RIVERSIDE,CA,33.89,-117.44
60383,91910,CHULA VISTA,CA,32.63,-117.05
59551,93065,SIMI VALLEY,CA,34.25,-118.78
57845,92126,SAN DIEGO,CA,32.88,-117.13
57507,91706,BALDWIN PARK,CA,34.09,-117.96
57184,94587,UNION CITY,CA,37.59,-122.06
56462,90044,LOS ANGELES,CA,33.95,-118.29
56083,91710,CHINO,CA,33.98,-117.65
55569,94536,FREMONT,CA,37.56,-121.98
55471,92376,RIALTO,CA,34.10,-117.38
55190,94544,HAYWARD,CA,37.63,-122.04
54913,93722,FRESNO,CA,36.79,-119.92
54716,90255,HUNTINGTON PARK,CA,33.97,-118.21
54496,94558,NAPA,CA,38.55,-122.15
54431,90706,BELLFLOWER,CA,33.88,-118.13
54420,95035,MILPITAS,CA,37.44,-121.87
54011,91335,RESEDA,CA,34.20,-118.54
53769,92592,TEMECULA,CA,33.53,-117.04
53688,95630,FOLSOM,CA,38.67,-121.14
53608,92677,LAGUNA NIGUEL,CA,33.53,-117.70
53242,94080,SOUTH SAN FRANCISCO,CA,37.65,-122.42
53093,94110,SAN FRANCISCO,CA,37.74,-122.41
53031,92509,RIVERSIDE,CA,33.99,-117.44
52569,92345,HESPERIA,CA,34.36,-117.32
52341,90631,LA HABRA,CA,33.94,-117.95
51349,95014,CUPERTINO,CA,37.30,-122.09
51145,94533,FAIRFIELD,CA,38.28,-122.00
50624,92882,CORONA,CA,33.83,-117.60
50587,92805,ANAHEIM,CA,33.82,-117.91
50481,95123,SAN JOSE,CA,37.23,-121.82
50254,92114,SAN DIEGO,CA,32.71,-117.05
50173,92630,LAKE FOREST,CA,33.64,-117.67
50088,95823,SACRAMENTO,CA,38.47,-121.44
49791,93905,SALINAS,CA,36.67,-121.61
49778,91766,POMONA,CA,34.03,-117.75
49650,94015,DALY CITY,CA,37.67,-122.47
49163,91770,ROSEMEAD,CA,34.06,-118.08
49152,93307,BAKERSFIELD,CA,35.20,-118.86
49149,94538,FREMONT,CA,37.50,-121.96
48715,92703,SANTA ANA,CA,33.74,-117.89
48568,90660,PICO RIVERA,CA,33.98,-118.08
48517,92707,SANTA ANA,CA,33.71,-117.87
48387,94501,ALAMEDA,CA,37.77,-122.27
48267,95758,ELK GROVE,CA,38.34,-121.42
48248,93536,LANCASTER,CA,34.72,-118.48
48194,92553,MORENO VALLEY,CA,33.92,-117.24
48152,91730,RANCHO CUCAMONGA,CA,34.09,-117.58
48104,93550,PALMDALE,CA,34.52,-118.08
