84106,60629,CHICAGO,IL,41.83,-87.68
69391,60618,CHICAGO,IL,41.83,-87.68
65832,60639,CHICAGO,IL,41.83,-87.68
63860,60632,CHICAGO,IL,41.83,-87.68
63211,60634,CHICAGO,IL,41.83,-87.68
62570,60647,CHICAGO,IL,41.83,-87.68
61529,60617,CHICAGO,IL,41.83,-87.68
59521,60804,CICERO,IL,41.84,-87.75
57725,60623,CHICAGO,IL,41.83,-87.68
56729,60625,CHICAGO,IL,41.83,-87.68
56207,60641,CHICAGO,IL,41.83,-87.68
54534,60620,CHICAGO,IL,41.83,-87.68
53827,60628,CHICAGO,IL,41.83,-87.68
52409,60085,WAUKEGAN,IL,42.37,-87.86
51984,60016,DES PLAINES,IL,42.03,-87.90
51214,60657,CHICAGO,IL,41.83,-87.68
49568,60056,MOUNT PROSPECT,IL,42.06,-87.93
49199,60402,BERWYN,IL,41.84,-87.79
48769,60073,ROUND LAKE,IL,42.34,-88.11
48410,60619,CHICAGO,IL,41.83,-87.68
48270,60608,CHICAGO,IL,41.83,-87.68
48181,60453,OAK LAWN,IL,41.71,-87.75
47832,60651,CHICAGO,IL,41.83,-87.68
47140,60614,CHICAGO,IL,41.83,-87.68
46798,60004,ARLINGTON HEIGHTS,IL,42.09,-87.98
46688,60640,CHICAGO,IL,41.83,-87.68
46470,60638,CHICAGO,IL,41.83,-87.68
45476,60148,LOMBARD,IL,41.87,-88.01
44993,60630,CHICAGO,IL,41.83,-87.68
44855,60505,AURORA,IL,41.76,-88.29
44514,60440,BOLINGBROOK,IL,41.70,-88.07
43513,60411,CHICAGO HEIGHTS,IL,41.50,-87.63
43312,60014,CRYSTAL LAKE,IL,42.23,-88.33
42176,60622,CHICAGO,IL,41.83,-87.68
41967,60120,ELGIN,IL,42.03,-88.28
41819,60609,CHICAGO,IL,41.83,-87.68
41447,60506,AURORA,IL,41.76,-88.29
40603,60010,BARRINGTON,IL,42.15,-88.12
40433,60643,CHICAGO,IL,41.83,-87.68
40006,60123,ELGIN,IL,42.03,-88.28
39643,60126,ELMHURST,IL,41.89,-87.94
39466,60089,BUFFALO GROVE,IL,42.16,-87.96
39376,60435,JOLIET,IL,41.52,-88.12
38912,61265,MOLINE,IL,41.48,-90.48
38856,60047,LAKE ZURICH,IL,42.19,-88.08
38160,60188,CAROL STREAM,IL,41.91,-88.13
37918,60103,BARTLETT,IL,41.97,-88.20
37904,60565,NAPERVILLE,IL,41.76,-88.15
37518,60540,NAPERVILLE,IL,41.76,-88.15
37511,60062,NORTHBROOK,IL,42.12,-87.83
36974,60613,CHICAGO,IL,41.83,-87.68
36924,60586,PLAINFIELD,IL,41.61,-88.20
36284,60477,TINLEY PARK,IL,41.57,-87.80
36182,60025,GLENVIEW,IL,42.07,-87.81
36061,60462,ORLAND PARK,IL,41.61,-87.85
36033,60067,PALATINE,IL,42.11,-88.04
36024,60564,NAPERVILLE,IL,41.76,-88.15
35840,61704,BLOOMINGTON,IL,40.47,-88.97
35688,62040,GRANITE CITY,IL,38.71,-90.12
35550,61554,PEKIN,IL,40.56,-89.62
35424,60193,SCHAUMBURG,IL,42.03,-88.08
35121,60707,ELMWOOD PARK,IL,41.92,-87.81
34922,60107,STREAMWOOD,IL,42.02,-88.17
34744,60616,CHICAGO,IL,41.83,-87.68
34236,60644,CHICAGO,IL,41.83,-87.68
34071,60068,PARK RIDGE,IL,42.01,-87.84
34042,60031,GURNEE,IL,42.37,-87.93
33884,60137,GLEN ELLYN,IL,41.86,-88.06
33869,62704,SPRINGFIELD,IL,39.78,-89.64
33721,60652,CHICAGO,IL,41.83,-87.68
33708,60517,WOODRIDGE,IL,41.73,-88.04
33583,60645,CHICAGO,IL,41.83,-87.68
33334,60060,MUNDELEIN,IL,42.26,-88.00
33175,60074,PALATINE,IL,42.11,-88.04
33167,60187,WHEATON,IL,41.85,-88.10
32865,60101,ADDISON,IL,41.93,-88.00
32722,60090,WHEELING,IL,42.13,-87.92
32581,60626,CHICAGO,IL,41.83,-87.68
32359,60030,GRAYSLAKE,IL,42.34,-88.03
32247,60649,CHICAGO,IL,41.83,-87.68
32210,61761,NORMAL,IL,40.51,-88.99
32187,60133,HANOVER PARK,IL,41.97,-88.14
31802,60007,ELK GROVE VILLAGE,IL,42.00,-87.99
31738,60446,ROMEOVILLE,IL,41.64,-88.08
31564,60610,CHICAGO,IL,41.83,-87.68
31502,60110,CARPENTERSVILLE,IL,42.12,-88.27
31035,60504,AURORA,IL,41.76,-88.29
30796,60660,CHICAGO,IL,41.83,-87.68
30696,60046,LAKE VILLA,IL,42.41,-88.08
30689,60637,CHICAGO,IL,41.83,-87.68
30518,60543,OSWEGO,IL,41.69,-88.33
30498,60451,NEW LENOX,IL,41.51,-87.98
30415,60563,NAPERVILLE,IL,41.76,-88.15
30156,62521,DECATUR,IL,39.85,-88.93
29774,60185,WEST CHICAGO,IL,41.88,-88.22
29619,60076,SKOKIE,IL,42.03,-87.73
29482,61008,BELVIDERE,IL,42.25,-88.84
29421,60441,LOCKPORT,IL,41.58,-88.04
29103,60050,MCHENRY,IL,42.34,-88.29
28916,61201,ROCK ISLAND,IL,41.47,-90.58
28882,60409,CALUMET CITY,IL,41.61,-87.54
28847,62702,SPRINGFIELD,IL,39.78,-89.64
28783,60102,ALGONQUIN,IL,42.16,-88.30
28744,60201,EVANSTON,IL,42.04,-87.68
28682,60636,CHICAGO,IL,41.83,-87.68
28618,60139,GLENDALE HEIGHTS,IL,41.92,-88.07
28547,60659,CHICAGO,IL,41.83,-87.68
28252,60035,HIGHLAND PARK,IL,42.18,-87.80
28157,62234,COLLINSVILLE,IL,38.67,-89.99
28079,60174,SAINT CHARLES,IL,41.92,-88.30
27849,60901,KANKAKEE,IL,41.11,-87.86
27708,61701,BLOOMINGTON,IL,40.47,-88.97
27641,60098,WOODSTOCK,IL,42.31,-88.43
27614,60423,FRANKFORT,IL,41.49,-87.83
27413,60525,LA GRANGE,IL,41.80,-87.87
27358,62269,O FALLON,IL,38.59,-89.91
27301,60115,DEKALB,IL,41.89,-88.75
27194,60169,HOFFMAN ESTATES,IL,42.04,-88.12
27186,60302,OAK PARK,IL,41.88,-87.78
27042,60048,LIBERTYVILLE,IL,42.28,-87.96
27024,60615,CHICAGO,IL,41.83,-87.68
26828,60516,DOWNERS GROVE,IL,41.79,-88.01
26283,61832,DANVILLE,IL,40.14,-87.61
26229,62025,EDWARDSVILLE,IL,38.80,-89.96
26016,62526,DECATUR,IL,39.85,-88.93
26005,62301,QUINCY,IL,39.93,-91.38
25807,61107,ROCKFORD,IL,42.27,-89.06
25773,60005,ARLINGTON HEIGHTS,IL,42.09,-87.98
25691,60202,EVANSTON,IL,42.04,-87.68
25687,60510,BATAVIA,IL,41.85,-88.30
25680,62002,ALTON,IL,38.90,-90.15
25644,60134,GENEVA,IL,41.88,-88.31
25584,60714,NILES,IL,42.02,-87.80
25492,60624,CHICAGO,IL,41.83,-87.68
25438,60181,VILLA PARK,IL,41.88,-87.97
25383,60015,DEERFIELD,IL,42.16,-87.84
25301,60631,CHICAGO,IL,41.83,-87.68
25293,60018,DES PLAINES,IL,42.03,-87.90
25273,61032,FREEPORT,IL,42.29,-89.63
25015,60091,WILMETTE,IL,42.07,-87.72
24758,60099,ZION,IL,42.45,-87.84
24751,60156,LAKE IN THE HILLS,IL,42.18,-88.34
24692,61401,GALESBURG,IL,40.95,-90.37
24636,60527,WILLOWBROOK,IL,41.80,-87.92
24584,61821,CHAMPAIGN,IL,40.11,-88.26
24471,61604,PEORIA,IL,40.74,-89.60
24440,60438,LANSING,IL,41.56,-87.54
24404,62226,BELLEVILLE,IL,38.53,-90.00
24390,60452,OAK FOREST,IL,41.60,-87.75
24364,60655,CHICAGO,IL,41.83,-87.68
24334,60013,CARY,IL,42.20,-88.24
24235,61614,PEORIA,IL,40.74,-89.60
24143,60515,DOWNERS GROVE,IL,41.79,-88.01
24122,61108,ROCKFORD,IL,42.27,-89.06
23940,60544,PLAINFIELD,IL,41.61,-88.20
23868,60459,BURBANK,IL,41.74,-87.76
23812,60656,CHICAGO,IL,41.83,-87.68
23725,60532,LISLE,IL,41.79,-88.08
23676,60467,ORLAND PARK,IL,41.61,-87.85
23581,60061,VERNON HILLS,IL,42.23,-87.96
23311,60646,CHICAGO,IL,41.83,-87.68
23242,60142,HUNTLEY,IL,42.16,-88.42
22845,62221,BELLEVILLE,IL,38.53,-90.00
22691,60087,WAUKEGAN,IL,42.37,-87.86
22624,60612,CHICAGO,IL,41.83,-87.68
22622,60621,CHICAGO,IL,41.83,-87.68
22612,60611,CHICAGO,IL,41.83,-87.68
22588,60914,BOURBONNAIS,IL,41.16,-87.88
22512,61109,ROCKFORD,IL,42.27,-89.06
22378,60172,ROSELLE,IL,41.98,-88.08
22199,60561,DARIEN,IL,41.74,-87.97
22093,60077,SKOKIE,IL,42.03,-87.73
22014,60466,PARK FOREST,IL,41.48,-87.68
22010,61611,EAST PEORIA,IL,40.67,-89.54
21960,60487,TINLEY PARK,IL,41.57,-87.84
21951,60175,SAINT CHARLES,IL,41.92,-88.30
21932,60538,MONTGOMERY,IL,41.72,-88.34
21928,62703,SPRINGFIELD,IL,39.78,-89.64
21818,60445,MIDLOTHIAN,IL,41.62,-87.72
21713,60448,MOKENA,IL,41.53,-87.87
21271,60002,ANTIOCH,IL,42.47,-88.07
21238,60051,MCHENRY,IL,42.34,-88.29
21139,60053,MORTON GROVE,IL,42.04,-87.78
21050,62959,MARION,IL,37.73,-88.94
21047,61350,OTTAWA,IL,41.35,-88.83
20758,60559,WESTMONT,IL,41.79,-87.97
20715,61571,WASHINGTON,IL,40.69,-89.43
20563,60426,HARVEY,IL,41.60,-87.65
20460,60439,LEMONT,IL,41.67,-87.99
20436,60491,HOMER GLEN,IL,41.60,-88.01
20385,60008,ROLLING MEADOWS,IL,42.07,-88.02
19903,60108,BLOOMINGDALE,IL,41.94,-88.08
19836,61615,PEORIA,IL,40.74,-89.60
19711,60706,HARWOOD HEIGHTS,IL,41.96,-87.80
19706,61111,LOVES PARK,IL,42.33,-89.01
19699,62864,MOUNT VERNON,IL,38.31,-88.91
19647,61115,MACHESNEY PARK,IL,42.36,-89.03
19645,62650,JACKSONVILLE,IL,39.72,-90.23
19607,60431,JOLIET,IL,41.52,-88.12
19311,60560,YORKVILLE,IL,41.64,-88.44
19270,60045,LAKE FOREST,IL,42.23,-87.85
19124,60177,SOUTH ELGIN,IL,41.99,-88.29
19107,60406,BLUE ISLAND,IL,41.65,-87.68
19064,61244,EAST MOLINE,IL,41.51,-90.42
19042,60827,RIVERDALE,IL,41.64,-87.63
18765,60653,CHICAGO,IL,41.83,-87.68
18735,60178,SYCAMORE,IL,41.98,-88.69
18732,61081,STERLING,IL,41.79,-89.69
18724,60194,SCHAUMBURG,IL,42.03,-88.08
18716,60153,MAYWOOD,IL,41.88,-87.84
18685,60419,DOLTON,IL,41.62,-87.59
18561,60473,SOUTH HOLLAND,IL,41.59,-87.60
18523,60160,MELROSE PARK,IL,41.90,-87.86
18516,61021,DIXON,IL,41.84,-89.47
18507,61103,ROCKFORD,IL,42.27,-89.06
18451,60803,ALSIP,IL,41.67,-87.73
18384,60093,WINNETKA,IL,42.10,-87.74
18328,60164,MELROSE PARK,IL,41.90,-87.86
18207,60450,MORRIS,IL,41.36,-88.42
18189,61822,CHAMPAIGN,IL,40.11,-88.26
18117,61073,ROSCOE,IL,42.41,-89.00
17984,61938,MATTOON,IL,39.47,-88.36
17898,60189,WHEATON,IL,41.85,-88.10
17619,60502,AURORA,IL,41.77,-88.25
17515,60430,HOMEWOOD,IL,41.55,-87.66
17396,60585,PLAINFIELD,IL,41.66,-88.21
17227,60106,BENSENVILLE,IL,41.95,-87.94
17191,60805,EVERGREEN PARK,IL,41.72,-87.70
16892,60443,MATTESON,IL,41.51,-87.73
16755,60490,BOLINGBROOK,IL,41.70,-88.07
16717,62401,EFFINGHAM,IL,39.11,-88.55
16599,60521,HINSDALE,IL,41.80,-87.92
16573,60513,BROOKFIELD,IL,41.82,-87.84
16497,61364,STREATOR,IL,41.12,-88.83
16476,60432,JOLIET,IL,41.52,-88.12
16445,62305,QUINCY,IL,39.93,-91.38
16349,62801,CENTRALIA,IL,38.52,-89.12
16230,60104,BELLWOOD,IL,41.88,-87.87
16155,62220,BELLEVILLE,IL,38.53,-90.00
15745,60124,ELGIN,IL,42.03,-88.28
15680,61550,MORTON,IL,40.61,-89.46
15670,60607,CHICAGO,IL,41.83,-87.68
15650,61101,ROCKFORD,IL,42.27,-89.06
15611,60131,FRANKLIN PARK,IL,41.93,-87.87
15546,62223,BELLEVILLE,IL,38.53,-90.00
15279,60605,CHICAGO,IL,41.83,-87.68
15256,60465,PALOS HILLS,IL,41.69,-87.82
15100,60154,WESTCHESTER,IL,41.85,-87.88
15025,62298,WATERLOO,IL,38.33,-90.15
14806,60304,OAK PARK,IL,41.88,-87.78
14743,61802,URBANA,IL,40.10,-88.20
14726,60404,SHOREWOOD,IL,41.51,-88.21
14627,60084,WAUCONDA,IL,42.26,-88.13
14541,60542,NORTH AURORA,IL,41.80,-88.33
14473,61801,URBANA,IL,40.10,-88.20
14457,62208,FAIRVIEW HEIGHTS,IL,38.59,-90.00
14442,61102,ROCKFORD,IL,42.27,-89.06
14431,60118,DUNDEE,IL,42.10,-88.29
14122,61114,ROCKFORD,IL,42.27,-89.06
14101,62035,GODFREY,IL,38.96,-90.18
13962,60192,HOFFMAN ESTATES,IL,42.03,-88.08
13961,62249,HIGHLAND,IL,38.73,-89.69
13949,60403,CREST HILL,IL,41.55,-88.12
13944,62711,SPRINGFIELD,IL,39.76,-89.72
13933,61920,CHARLESTON,IL,39.48,-88.17
13923,60070,PROSPECT HEIGHTS,IL,42.10,-87.92
13886,60546,RIVERSIDE,IL,41.83,-87.81
13843,60436,JOLIET,IL,41.52,-88.12
13832,61820,CHAMPAIGN,IL,40.11,-88.26
13717,62656,LINCOLN,IL,40.15,-89.36
13492,60478,COUNTRY CLUB HILLS,IL,41.56,-87.72
13457,60417,CRETE,IL,41.45,-87.61
13131,60463,PALOS HEIGHTS,IL,41.66,-87.79
13074,60433,JOLIET,IL,41.52,-88.12
13054,60455,BRIDGEVIEW,IL,41.73,-87.80
13025,62901,CARBONDALE,IL,37.72,-89.21
12994,61104,ROCKFORD,IL,42.27,-89.06
12973,60191,WOOD DALE,IL,41.96,-87.98
12952,61520,CANTON,IL,40.56,-90.04
12724,61603,PEORIA,IL,40.74,-89.60
12674,62568,TAYLORVILLE,IL,39.52,-89.26
12502,60503,AURORA,IL,41.71,-88.26
12382,62294,TROY,IL,38.73,-89.89
12360,61068,ROCHELLE,IL,41.91,-89.06
12354,60429,HAZEL CREST,IL,41.57,-87.68
12327,60555,WARRENVILLE,IL,41.82,-88.18
12187,60140,HAMPSHIRE,IL,42.09,-88.52
12149,61455,MACOMB,IL,40.47,-90.68
12115,62966,MURPHYSBORO,IL,37.76,-89.33
12087,61071,ROCK FALLS,IL,41.77,-89.69
11934,60033,HARVARD,IL,42.42,-88.61
11915,60447,MINOOKA,IL,41.44,-88.25
11800,60558,WESTERN SPRINGS,IL,41.80,-87.90
11777,60130,FOREST PARK,IL,41.86,-87.81
11761,62206,EAST SAINT LOUIS,IL,38.61,-90.13
11624,62034,GLEN CARBON,IL,38.76,-89.97
11600,60457,HICKORY HILLS,IL,41.72,-87.82
11588,61866,RANTOUL,IL,40.30,-88.15
11461,62629,CHATHAM,IL,39.67,-89.69
11440,62236,COLUMBIA,IL,38.45,-90.22
11295,60458,JUSTICE,IL,41.74,-87.83
11293,61853,MAHOMET,IL,40.19,-88.40
11286,60410,CHANNAHON,IL,41.43,-88.21
11281,60526,LA GRANGE PARK,IL,41.83,-87.87
11243,60026,GLENVIEW,IL,42.08,-87.82
11233,62522,DECATUR,IL,39.85,-88.93
11146,60152,MARENGO,IL,42.24,-88.60
11143,60064,NORTH CHICAGO,IL,42.31,-87.85
11126,61605,PEORIA,IL,40.74,-89.60
11030,61443,KEWANEE,IL,41.24,-89.92
10992,60173,SCHAUMBURG,IL,42.03,-88.08
10969,60712,LINCOLNWOOD,IL,42.00,-87.73
10940,60415,CHICAGO RIDGE,IL,41.70,-87.77
10825,60545,PLANO,IL,41.66,-88.53
10677,61764,PONTIAC,IL,40.87,-88.64
10670,61548,METAMORA,IL,40.79,-89.36
10647,60554,SUGAR GROVE,IL,41.76,-88.45
10570,61254,GENESEO,IL,41.44,-90.15
10568,62052,JERSEYVILLE,IL,39.11,-90.32
10511,61944,PARIS,IL,39.61,-87.69
10443,60471,RICHTON PARK,IL,41.48,-87.72
10385,60548,SANDWICH,IL,41.64,-88.62
10277,60481,WILMINGTON,IL,41.29,-88.15
10180,60012,CRYSTAL LAKE,IL,42.23,-88.33
10080,60190,WINFIELD,IL,41.87,-88.15
10063,60176,SCHILLER PARK,IL,41.95,-87.87
10059,61072,ROCKTON,IL,42.44,-89.06
10055,62946,HARRISBURG,IL,37.73,-88.54
10050,62450,OLNEY,IL,38.73,-88.08
9947,61607,PEORIA,IL,40.74,-89.60
9882,60950,MANTENO,IL,41.25,-87.83
9770,61356,PRINCETON,IL,41.37,-89.46
9755,62948,HERRIN,IL,37.80,-89.03
9736,61523,CHILLICOTHE,IL,40.91,-89.49
9675,62010,BETHALTO,IL,38.90,-90.04
9672,60305,RIVER FOREST,IL,41.89,-87.81
