0.40000,1659374684,NYDIC OPEN MRI OF AMERICA-BOARDMAN,100 PARAGON DR,STE 200,MONTVALE,NJ,076451718,2015738080,Magnetic Resonance Imaging (MRI),Radiology, , , , , , , , , , , , , 
0.40000,1952304008,WILPAGE INC.,PO BOX 37, ,HAWTHORNE,NJ,075070037,9734234100,Durable Medical Equipment & Medical Supplies, , , , , , , , , , , , , , 
0.40000,1356344303,BCS PHYSICAL THERAPY SERVICES P.A.,1001 W MAIN ST,STE A,FREEHOLD,NJ,077282579,7327804300,Rehabilitation, , , , , , , , , , , , , , 
0.40000,1811990047,NBN INFUSIONS INC,2 PIN OAK LN,UNIT 250,CHERRY HILL,NJ,080031632,8566690217,Durable Medical Equipment & Medical Supplies,Parenteral & Enteral Nutrition,Oxygen Equipment & Supplies,Pharmacy,Community/Retail Pharmacy,Compounding Pharmacy,Home Infusion Therapy Pharmacy,Specialty Pharmacy, , , , , , , 
0.40000,1710980917,OCEAN HEALTH INITIATIVES,101 2ND ST, ,LAKEWOOD,NJ,087013324,7323636655,Federally Qualified Health Center (FQHC), , , , , , , , , , , , , , 
0.40000,1386647485,VISITING HEALTH SERVICES OF NEW JERSEY INC.,783 RIVERVIEW DR,P.O. BOX 1007,TOTOWA,NJ,075121717,9732564636,Home Health, , , , , , , , , , , , , , 
0.40000,1508869397,OPEN MRI OF MISSOURI II LLC,100 PARAGON DR,STE 200,MONTVALE,NJ,076451718,2015738080,Magnetic Resonance Imaging (MRI),Radiology, , , , , , , , , , , , , 
0.40000,1336142249,ADVANCED AMBULATORY,PO BOX 15275, ,NEWARK,NJ,071925275,2018042800,Specialist, , , , , , , , , , , , , , 
0.40000,1629071535,JEFFS SURGICAL SUPPLY INC.,2249 WOODBRIDGE AVE, ,EDISON,NJ,088175554,7329855333,Oxygen Equipment & Supplies, , , , , , , , , , , , , , 
0.40000,1447253257,OPEN MRI OF DAVENPORT. L.L.C.,100 PARAGON DR,STE 200,MONTVALE,NJ,076451718,2015738080,Magnetic Resonance Imaging (MRI),Radiology, , , , , , , , , , , , , 
0.40000,1730182627,TOWNSHIP OF MONROE,1 MUNICIPAL PLZ, ,MONROE TWP,NJ,088311900,7325214400,Land Transport, , , , , , , , , , , , , , 
0.40000,1457354037,OPTOMETRIC PHYSICIANS OF MIDDLETOWN PA,1147 HWY 35, ,MIDDLETOWN,NJ,077482605,7326717300,Optometrist, , , , , , , , , , , , , , 
0.40000,1942203518,OPTOMETRIC PHYSCIANS OF LONG BRANCH,444 OCEAN BLVD, ,LONG BRANCH,NJ,077405651,7328700600,Optometrist, , , , , , , , , , , , , , 
0.40000,1154324721,OPTOMETRIC PHYSCIANS OF RED BANK,60 BROAD ST, ,RED BANK,NJ,077011936,7325305151,Optometrist, , , , , , , , , , , , , , 
0.40000,1699778001,SAINT CLARES HOSPITAL INC,66 FORD RD, ,DENVILLE,NJ,078341379,9739831524,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1528061868,GREEN HILL INC,103 PLEASANT VALLEY WAY, ,WEST ORANGE,NJ,070522905,9737312300,Assisted Living Facility,Skilled Nursing Facility, , , , , , , , , , , , , 
0.40000,1013919315,ATLANTICARE REGIONAL MEDICAL CENTER,65 W JIMMIE LEEDS RD, ,POMONA,NJ,082409102,6096521000,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1528060829,ATLANTIC PROSTHETIC & ORTHOTIC SERVICES,199 NEW RD,SUITE 56-58,LINWOOD,NJ,082212025,6099276330,Prosthetic/Orthotic Supplier, , , , , , , , , , , , , , 
0.40000,1861494007,CLIFTON SURGERY CENTER INC,1117 ROUTE 46, ,CLIFTON,NJ,070132449,9737797210,Ambulatory Surgical, , , , , , , , , , , , , , 
0.40000,1841292984,NKR LLC,1527 ROUTE 27 SUITE 1100, ,SOMERSET,NJ,08873,7325457474,Rehabilitation - Comprehensive Outpatient Rehabilitation Facility (CORF), , , , , , , , , , , , , , 
0.40000,1285636431,MORRIS HALL ST. LAWRENCE INC.,1 BISHOPS' DRIVE, ,LAWRENCEVILLE,NJ,08648,6098969500,Assisted Living Facility,Skilled Nursing Facility, , , , , , , , , , , , , 
0.40000,1720080948,MEDIDYNE CORP,80 LITTLE FALLS RD,STE 5,FAIRFIELD,NJ,070042136,9738824567,Durable Medical Equipment & Medical Supplies, , , , , , , , , , , , , , 
0.40000,1639173651,MARIN PHARMACY INC,5222 BERGENLINE AVE, ,WEST NEW YORK,NJ,070935524,2018668348,Pharmacy, , , , , , , , , , , , , , 
0.40000,1093719809,SHORE GASTROENTEROLOGY ASSOCIATES PC,1907 HIGHWAY 35,STE 1,OAKHURST,NJ,077552760,7325170060,Specialist, , , , , , , , , , , , , , 
0.40000,1104820836,STEVE & BETH INC.,1465 ROUTE 31 S, ,ANNANDALE,NJ,088013129,9087306774,Optometrist,Corneal and Contact Management,Low Vision Rehabilitation,Pediatrics,Vision Therapy, , , , , , , , , , 
0.40000,1790789212,AHS HOSPITAL CORP,475 SOUTH ST, ,MORRISTOWN,NJ,079606459, ,Psychiatric Unit,General Acute Care Hospital, , , , , , , , , , , , , 
0.40000,1912901323,T & F DRUGS INC,541 CEDAR HILL AVE,SUITE M,WYCKOFF,NJ,074812150,2014853092,Pharmacy,Community/Retail Pharmacy, , , , , , , , , , , , , 
0.40000,1104820588,AVENUE E ANESTHESIA ASSOCIATES,PO BOX 464, ,RUTHERFORD,NJ,070700464,2018042800,Specialist, , , , , , , , , , , , , , 
0.40000,1740285071,15W PHARMACY INC,95 NEWFIELD AVE,STE B,EDISON,NJ,088373824,7323461333,Long Term Care Pharmacy, , , , , , , , , , , , , , 
0.40000,1598760829,ST. JOSEPH'S WAYNE HOSPITAL,224 HAMBURG TPKE, ,WAYNE,NJ,074702111,9739563500,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1851396196,MIDDLETOWN/HOLMDEL PHYSICAL THERAPY,2137 HIGHWAY 35, ,HOLMDEL,NJ,077331083,7322649494,Physical Therapist, , , , , , , , , , , , , , 
0.40000,1972508877,THRIFTWAY UNION-HILL PHARMACY INC.,324 US HIGHWAY 9 EXCLUSIVE PLAZA, ,ENGLISHTOWN,NJ,07726,7329722333,Pharmacy, , , , , , , , , , , , , , 
0.40000,1659376317,ACUTECARE HEALTH SYSTEM,500 RIVER AVE,SUITE 150,LAKEWOOD,NJ,087014738,7323640800,Long Term Care Hospital,General Acute Care Hospital, , , , , , , , , , , , , 
0.40000,1053316844,LOURDES MEDICAL CENTER OF BURLINGTON COUNTY,100 FRONT STREET, ,RIVERSIDE,NJ,08075, ,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1811992480,PASCACK VALLEY HOSPITAL,250 OLD HOOK RD, ,WESTWOOD,NJ,076753123,2013583000,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1245235811,LIVINGSTON CARE CENTER,311 S LIVINGSTON AVE, ,LIVINGSTON,NJ,070393927,9739940221,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1053316695,JERSEY SHORE MONMOUTH COUNTY ASSOCIATES,PO BOX 23958, ,NEWARK,NJ,071890001,7322637935,Obstetrics & Gynecology, , , , , , , , , , , , , , 
0.40000,1851396493,STAT RADIOLOGY LLC,1166 RIVER AVE,STE 102,LAKEWOOD,NJ,087015600,7323649565,Radiology, , , , , , , , , , , , , , 
0.40000,1013912633,THE VALLEY HOSPITAL INC.,223 N VAN DIEN AVE, ,RIDGEWOOD,NJ,074502726,2014478000,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1902801475,SURE REHAB,PO BOX 223, ,SHIP BOTTOM,NJ,080080235,6094940020,Physical Therapist, , , , , , , , , , , , , , 
