0.40000,1194728105,NAVOS,PO BOX 46420, ,SEATTLE,WA,981460420,2069337214,Mental Health,Case Management,Rehabilitation - Substance Use Disorder, , , , , , , , , , , , 
0.40000,1689677833,COUNTY OF GRANT,840 E PLUM ST, ,MOSES LAKE,WA,988371874,5097659239,Mental Health, , , , , , , , , , , , , , 
0.40000,1376546515,HOSPICE OF KITSAP COUNTY,PO BOX 3416, ,SILVERDALE,WA,983833416,3606984611,Hospice Care - Community Based, , , , , , , , , , , , , , 
0.40000,1063415198,PROVIDENCE HEALTH & SERVICES - WASHINGTON,PO BOX 24666, ,SEATTLE,WA,981240666,5038937120,Home Health, , , , , , , , , , , , , , 
0.40000,1154324929,OKANOGAN BEHAVIORAL HEALTHCARE,PO BOX 3208, ,OMAK,WA,988413208,5098266191,Mental Health, , , , , , , , , , , , , , 
0.40000,1881697654,NORTH COUNTRY EMERGENCY MEDICAL SERVICES,PO BOX 189, ,YACOLT,WA,986750299,3606863271,Land Transport, , , , , , , , , , , , , , 
0.40000,1437152238,SUMMIT TRADING CO INC,10409 CANYON RD E, ,PUYALLUP,WA,983734252,2538402098,Pharmacy,Community/Retail Pharmacy, , , , , , , , , , , , , 
0.40000,1295738185,LUZCEL G TUAZON MD PS,7221 W DESCHUTES AVE,STE C,KENNEWICK,WA,993367807,5093743105,Internal Medicine, , , , , , , , , , , , , , 
0.40000,1942203781,WALLA WALLA HOMEMEDICAL INC,329 S 2ND AVE, ,WALLA WALLA,WA,993623034,5095251066,Durable Medical Equipment & Medical Supplies, , , , , , , , , , , , , , 
0.40000,1861495640,ANKLE AND FOOT CLINIC OF LOWER COLUMBIA PLLC,1114 BROADWAY ST, ,LONGVIEW,WA,986323842,3605773682,Foot & Ankle Surgery, , , , , , , , , , , , , , 
0.40000,1629071394,ADVANCED PHYSICAL THERAPY & BALANCE REHABILITATION LLC,1901 S UNION AVE,STE B7011,TACOMA,WA,984051807,2536277012,Physical Therapy, , , , , , , , , , , , , , 
0.40000,1679576433,CITY OF OROVILLE,PO BOX 2200, ,OROVILLE,WA,988442200,5094762926,Land Transport, , , , , , , , , , , , , , 
0.40000,1689677320,PEACEHEALTH,2901 SQUALICUM PKWY, ,BELLINGHAM,WA,982251898,3607345400,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1861495327,FRONTIER BEHAVIORAL HEALTH,107 S DIVISION ST, ,SPOKANE,WA,992021510,5098384651,Counselor,Mental Health,Psychologist,Psychiatry,Adult Health,Social Worker,Clinical,Marriage & Family Therapist,Child & Adolescent Psychiatry,Nurse Practitioner,Clinical Nurse Specialist,Psychiatric/Mental Health,Psychiatric/Mental Health - Adult,Family, 
0.40000,1760485221,TRI-STATE MEMORIAL HOSPITAL,1221 HIGHLAND AVE, ,CLARKSTON,WA,994032829,5097585511,Critical Access, , , , , , , , , , , , , , 
0.40000,1275536757,FAMILY HOME CARE CORPORATION,22820 E APPLEWAY, ,LIBERTY LAKE,WA,990199514,5094734900,Home Health, , , , , , , , , , , , , , 
0.40000,1235132689,CITY OF DALLAS,PO BOX 3510, ,SILVERDALE,WA,983833510,3603947010,Land Transport, , , , , , , , , , , , , , 
0.40000,1003819319,SACRED HEART MEDICAL CENTER,PO BOX 2555, ,SPOKANE,WA,992202555,5094743131,Critical Access, , , , , , , , , , , , , , 
0.40000,1588667851,JEFFERSON RURAL FIRE PROTECTION DIST,PO BOX 3510, ,SILVERDALE,WA,983833510,3603947020,Land Transport, , , , , , , , , , , , , , 
0.40000,1346242542,NORTHWEST KIDNEY CENTERS,700 BROADWAY, ,SEATTLE,WA,981224302,2062922771,End-Stage Renal Disease (ESRD) Treatment, , , , , , , , , , , , , , 
0.40000,1285636464,MARION COUNTY FIRE DISTRICT NO 1,PO BOX 3510, ,SILVERDALE,WA,983833510,3603947010,Land Transport, , , , , , , , , , , , , , 
0.40000,1407858681,BESSIE BURTON SULLIVAN HOME HEALTH AGENCY,1020 E JEFFERSON ST, ,SEATTLE,WA,981225336,2063287850,Home Health, , , , , , , , , , , , , , 
