0.40000,1528061553,DAYWEST HEALTHCARE SERVICES,4285 HIGHLAND DR, ,SALT LAKE CITY,UT,841242603,8012782839,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1366445397,OPEN IMAGING LC,6243 S. REDWOOD RD,SUITE 130,TAYLORSVILLE,UT,84123,8012889671,Physiological Laboratory, , , , , , , , , , , , , , 
0.40000,1174526107,OPEN IMAGING LAYTON LLC,6243 S. REDWOOD RD.,SUITE 130,TAYLORSVILLE,UT,84123,8012889671,Physiological Laboratory, , , , , , , , , , , , , , 
0.40000,1144223249,SPECIALTY NURSING SERVICES INC,620 S 9500 E, ,HUNTSVILLE,UT,84317,8017322178,Home Health,Clinical Medical Laboratory, , , , , , , , , , , , , 
0.40000,1124021050,PAPPADAKIS ENTERPRISES,125 S 900 W, ,SALT LAKE CITY,UT,841041125,8013636340,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1710980354,ROCKY MOUNTAIN RETINA CONSULTANTS,4400 S 700 E,STE 200,SALT LAKE CITY,UT,841073000,8012644444,Ophthalmology, , , , , , , , , , , , , , 
0.40000,1255334728,Y AND B DRUG INC,PO BOX 9830, ,SALT LAKE CITY,UT,841099830,4196474584,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,Long Term Care Pharmacy, , , , , , , , , , , 
0.40000,1457354755,WESTSIDE COMMUNITY NURSING CENTER,876 W 700 S, ,SALT LAKE CITY,UT,841041404,8013559649,Nursing Facility/Intermediate Care Facility, , , , , , , , , , , , , , 
0.40000,1861495160,MEDICAL CENTER PHARMACY INC,1050 E SOUTH TEMPLE, ,SALT LAKE CITY,UT,841021507,8013508140,Pharmacy,Community/Retail Pharmacy, , , , , , , , , , , , , 
0.40000,1689677932,DAYWEST HEALTHCARE SERVICES INC.,1492 E RIDGELINE DR,#1,OGDEN,UT,84405,8016216950,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1811990153,DAYWEST REHABILITATION LLC,4578 HIGHLAND DR,STE 190,SALT LAKE CITY,UT,841174204,8012725008,Rehabilitation, , , , , , , , , , , , , , 
0.40000,1821091158,ARIZONA MEDSOURCE HOLDINGS LLC,9847 SOUTH 500 WEST,STE. 200,SANDY,UT,840702576,4809452883,Durable Medical Equipment & Medical Supplies, , , , , , , , , , , , , , 
